grid_id,latitude,longitude,zone_name,population,population_density,total_orders,avg_delivery_time_min,avg_order_value,active_restaurants,active_customers,competitor_count,road_density_km,median_income,avg_age,household_size,employment_rate,education_index,urbanization_level,internet_penetration,smartphone_adoption,is_profitable
cell_10231,,,,11962.023218309803,,,,,,,,,44117.27382114386,38.20661601649695,3.814896384143572,0.5817017782121954,0.4886164539251347,0.9330390718430872,0.684509672884132,0.6236480949346792,
cell_10232,,,,0.0,,,,,,,,,28743.284985928713,21.708850757160647,4.067119927778979,0.7890369576531634,0.4029426769444807,0.4905213177268743,0.5494077021053697,0.5821332832935983,
cell_10233,,,,3112.0424495996576,,,,,,,,,38163.969139292094,34.80897669226823,4.868096648383021,0.6994695217333096,0.2998616841331463,0.4409634767069696,0.7625580992562212,0.580940310098042,
cell_10234,,,,0.0,,,,,,,,,24568.267336906676,30.039041641556175,5.336195077806335,0.6903734973014217,0.4375110710996774,0.2735513281207152,0.8044425679711728,0.4411727583379092,
cell_10235,,,,10454.57549884387,,,,,,,,,53524.900042898225,36.495793262277125,3.7394029096614223,0.7371391602372035,0.5458156838839043,0.8171239215530371,0.7377245971334944,0.7580719165827214,
cell_10236,,,,0.0,,,,,,,,,43130.52133937383,26.499217524955863,4.23673188785474,0.6684386552965869,0.2792504523153069,0.1064863676978182,0.7077848021958255,0.6992737500988144,
cell_10237,,,,3930.833027877167,,,,,,,,,47463.77830385323,25.531917501733112,3.604723235683145,0.7614479798053361,0.2428784810646654,0.187591880886437,0.703697192350379,0.5522464489659136,
cell_10238,,,,0.0,,,,,,,,,24459.765396050832,31.08629290639491,4.639227998467745,0.6498773879066981,0.3524895367222672,0.2596259481677568,0.5580354392691672,0.5168846921265758,
cell_10239,,,,5515.539676618737,,,,,,,,,58379.611778194194,28.25418599070959,3.677978851254186,0.7783016660218891,0.6565780541163484,0.9233046551562072,0.8922625294674165,0.848221257597031,
cell_1024,,,,0.0,,,,,,,,,47092.80219070498,39.096406500722296,4.0888395432454026,0.5834320065078809,0.4522049756671809,0.3017248570564683,0.6331786909324182,0.6939847962351828,
cell_10240,,,,2046.1595490634477,,,,,,,,,53961.470699966856,33.447493798250214,3.6048328614554337,0.7496034666807037,0.7876797435752494,0.4513672100409182,0.935112515241554,0.7164713186163154,
cell_10241,,,,3817.0878547470297,,,,,,,,,43836.11122258844,24.229472815021573,5.0624325206819645,0.7909029004155407,0.2932578185704273,0.4956314254261613,0.4964760878579412,0.6097874272605575,
cell_10242,,,,2001.4343005493895,,,,,,,,,38655.14018489883,19.206596568973534,3.4354139766552088,0.7903434916195837,0.6171806386224808,0.2819232770965399,0.6217513068550807,0.7217651660146932,
cell_10243,,,,1949.0744282330663,,,,,,,,,45431.384909399494,38.609476579630105,2.819272473562018,0.6756284954621924,0.5978787928265847,0.2560907826848835,0.731881047865522,0.7995891761668181,
cell_10244,,,,11062.730520492549,,,,,,,,,63853.11623449536,32.709564753272105,4.228883960729546,0.7478597052708756,0.4970777759599155,0.8619761215839198,0.772456450587214,0.7777946075348969,
cell_10245,,,,0.0,,,,,,,,,31361.160979923417,25.889204192391524,4.002574184724195,0.7259793693972694,0.6137632232831858,0.1936316221425645,0.7173738601236723,0.5687460981878621,
cell_10246,,,,10162.271363660017,,,,,,,,,43172.85153301257,42.672691655040374,3.745273195042913,0.6041436010433336,0.5193454063269126,0.8415347001340753,0.6366038410623827,0.7017079726397084,
cell_10247,,,,0.0,,,,,,,,,39419.93024390684,38.772154502583206,5.471630197781254,0.6316170140285848,0.4349327865143722,0.2385844801675684,0.5841647565928241,0.5910058957450508,
cell_10248,,,,0.0,,,,,,,,,40593.476511996094,21.83499210698285,4.4591785211713875,0.7693895445500831,0.2843291157605238,0.3989333938402356,0.6115421909608613,0.5939524224923947,
cell_10249,,,,7753.163604714541,,,,,,,,,52542.92015304659,32.21915969874665,3.945313749716796,0.7463574984591695,0.5203801050753076,0.7197101683629675,0.6495493288582453,0.6071110562891215,
cell_1025,,,,2381.9868150287775,,,,,,,,,46391.21954031895,23.283188696600547,3.732514450233181,0.8341694757529319,0.5105203837819212,0.4399469639898695,0.8074382935078264,0.6789649346278956,
cell_10250,,,,6381.964415085888,,,,,,,,,48593.06718239785,32.58660588919702,3.660103508312172,0.6712844575714403,0.4985130350343078,0.9661595353835856,0.863484154152649,0.6057652794220713,
cell_10251,,,,5514.727842501643,,,,,,,,,59460.651116944326,41.67400831347827,4.1282874132464,0.6198096556270611,0.7617230000872219,0.8884094193733314,0.95,0.8654593805307519,
cell_10252,,,,8586.874332937428,,,,,,,,,56196.25203183575,45.19566063964767,3.0716111650844677,0.5632237746144071,0.4301989154542164,0.9686325387285376,0.8148803151651647,0.7343453811631102,
cell_10253,,,,4730.913416723098,,,,,,,,,46179.14834020639,24.098737192109606,3.780157797112035,0.6844416052053783,0.3961072362813467,0.3101477979693218,0.8055132654766652,0.6194895361708408,
cell_10254,,,,0.0,,,,,,,,,35343.6631191397,36.5737266898411,4.128013883909705,0.6275738769920615,0.3903078854066401,0.1435828597934014,0.615592946395624,0.5222449220667604,
cell_10255,,,,6248.476981342333,,,,,,,,,43038.04727582747,33.45482944235649,4.176365443090193,0.665432021851701,0.7377722815359127,0.9288059893051964,0.7496163438375041,0.8509856855642368,
cell_10256,,,,14726.617368272282,,,,,,,,,57301.23319506544,38.680614514727864,3.855771999652291,0.6722856874155999,0.4141550363518377,0.8698041260036131,0.7936351196377979,0.7617890477276718,
cell_10257,,,,4462.347473186166,,,,,,,,,48782.58117047159,23.14273150286091,3.665568566430836,0.6979272045849569,0.625941012242991,0.2512596500550346,0.8604748733540122,0.9400399714832384,
cell_10258,,,,0.0,,,,,,,,,31950.02417330684,28.89034793209001,4.6408308310977,0.6010423708561243,0.2720212110621343,0.2042693094771911,0.6455497084776861,0.4803711096821494,
cell_10259,,,,9910.39757272677,,,,,,,,,52269.87860393296,36.44443642963642,3.151474431861109,0.6954711467008536,0.5522446882120003,0.9793250500213878,0.8040272424284431,0.5859354694716263,
cell_1026,,,,0.0,,,,,,,,,35266.0243471774,24.232654829633617,3.7554596718431417,0.7104804938485665,0.4877354559777319,0.2703996096101183,0.8440633844548662,0.5979606963300472,
cell_10260,,,,6051.043919650177,,,,,,,,,52782.153895311734,35.42420846842363,3.833216525039336,0.7023458228975684,0.5209500094452273,0.7626209431852272,0.8025060287318311,0.7546367464039095,
cell_10261,,,,10044.652621453526,,,,,,,,,58764.51043095892,38.92485490659848,3.653389614529917,0.7190252084816114,0.465084857526208,0.7845252019721649,0.8718841587551531,0.7175237857544527,
cell_10262,,,,5944.659349302486,,,,,,,,,56637.63371927655,31.964845675737372,4.439545212828568,0.7642280501789058,0.5983352379135222,0.8948543757074597,0.9151235474635694,0.7347715019295811,
cell_10263,,,,0.0,,,,,,,,,33905.13504845038,25.08138350906579,3.9315071023508135,0.7369631250600741,0.3555773669891566,0.4913752272725322,0.6189167109307824,0.4825769711364914,
cell_10264,,,,0.0,,,,,,,,,40345.677048032965,31.689360724746777,4.315375007908326,0.6981998174453665,0.2998659736084478,0.2410915020324769,0.7140143672680539,0.6091255818879528,
cell_10265,,,,6691.532964839699,,,,,,,,,55305.160775841294,43.71017665487864,4.113471790321293,0.697495329457714,0.4900584304271778,0.9015110277037612,0.5564214082119625,0.6613910012347871,
cell_10266,,,,7282.888471449696,,,,,,,,,49513.80254599774,36.885931529760384,3.087302803486463,0.7523109459368132,0.4063244247001092,0.7980091695094645,0.5540879970955677,0.5776925632650607,
cell_10267,,,,7426.826691696112,,,,,,,,,51626.9728923446,39.518353867310864,3.950906578621741,0.636458112276354,0.5324317060728107,0.7030090988829499,0.7311378824544038,0.6557562020669874,
cell_10268,,,,11647.816182701446,,,,,,,,,51462.43977809815,40.7904000514867,3.114007691331642,0.701207055691942,0.4772391947542445,0.9519585944877386,0.6853281390087471,0.5498545715392946,
cell_10269,,,,4444.9161872687055,,,,,,,,,54094.03605765988,33.65252594316746,4.134702248650517,0.6775362323692597,0.6727785934273567,0.2028934845493198,0.95,0.8562245388175361,
cell_1027,,,,0.0,,,,,,,,,35840.21928702783,27.793843894882897,4.723615005753875,0.8412402385317338,0.3484394432500984,0.3131523540806131,0.4569825348828902,0.5589119962618649,
cell_10270,,,,8324.928410187054,,,,,,,,,49930.841696948504,32.23237637081681,3.63553081604193,0.7194855389818011,0.4678049530678636,0.9599240569385672,0.7104586846734084,0.6822973315876322,
cell_10271,,,,6214.010013837782,,,,,,,,,49767.13569504856,33.11494884897548,4.595663431474213,0.7566401201345456,0.5266426030706997,0.8192509058962048,0.7942229993613154,0.6928860335859409,
cell_10272,,,,0.0,,,,,,,,,48781.30116603771,26.049627030282327,3.9218029384006425,0.7278813469575188,0.3789065913300885,0.3697852250295923,0.729875884156233,0.7923934962502175,
cell_10273,,,,2598.29131782053,,,,,,,,,50672.167984601576,39.143169004469826,3.6082501690518662,0.6229223842075234,0.4600260462554332,0.3246397831647998,0.6001414509262408,0.6359543749131811,
cell_10274,,,,0.0,,,,,,,,,29675.795349024025,32.04096469585952,4.803171479607219,0.6461569072710561,0.3275400842686117,0.26165481469872,0.6459678048962737,0.4561424319626745,
cell_10275,,,,1676.3066106053188,,,,,,,,,44863.660094714,31.816578601925084,3.615418316698684,0.6531230317620167,0.5979329047909876,0.3657933337225968,0.7621515404531185,0.7566229049125057,
cell_10276,,,,7279.675564851906,,,,,,,,,53328.45045958624,38.83117876591869,4.414063026077957,0.6239109540530436,0.4375566501863358,0.8543402592085761,0.9010754295583272,0.5880451455501674,
cell_10277,,,,0.0,,,,,,,,,37740.85822682066,22.896032981902504,4.35635575474086,0.7978330550300043,0.3859233571676593,0.4432204390988617,0.6113782820290247,0.4031583000548864,
cell_10278,,,,2035.3008508057007,,,,,,,,,43084.94224977569,39.190952353885194,3.886434766202441,0.6816972699362398,0.502223124560647,0.2817186740687882,0.7852387643636444,0.7288438672707211,
cell_10279,,,,6461.544958792343,,,,,,,,,60827.49851839665,39.3959376539348,3.2237361120592123,0.6534148104140196,0.4719391838224492,0.9184599520978928,0.8428699279413034,0.7627133762437638,
cell_1028,,,,6337.5651713553225,,,,,,,,,56794.62580911291,36.68125039160411,4.323492518503257,0.7354788189255373,0.5678773667322017,0.8950191304135056,0.8973435385395602,0.8133589305168505,
cell_10280,,,,1166.845045806206,,,,,,,,,41503.30007288184,33.11580056327476,4.705798270179853,0.6374110189044513,0.606978461470181,0.2106699161056288,0.6635518112187938,0.6493904427501624,
cell_10281,,,,3476.9565935603314,,,,,,,,,46734.72718996115,20.67239355542099,4.282884756780068,0.7224282970056386,0.6827127949537666,0.4888289475398635,0.5571093227716523,0.6053682096860091,
cell_10282,,,,0.0,,,,,,,,,42295.33403888112,33.39821926180759,3.691072649231105,0.6506145056726045,0.3794374447225977,0.2805297421160473,0.6866231991496716,0.6877575923425807,
cell_10283,,,,0.0,,,,,,,,,36632.99528761511,27.718937749361867,4.255972889421145,0.765362114040775,0.5310949906391376,0.1743762743219882,0.8306144952534776,0.5993721321090135,
cell_10284,,,,9318.341998092375,,,,,,,,,53350.3500553034,30.386085126368812,4.469577448813209,0.7204185721331976,0.4289014882736394,0.8997773897280517,0.773104277512606,0.7728234160366146,
cell_10285,,,,4899.399618045509,,,,,,,,,54346.05688056208,24.731181670641018,4.0125488282928226,0.866808937470299,0.4817268268115341,0.2110733253614409,0.8533145498354633,0.7697521411942225,
cell_10286,,,,12161.614121122118,,,,,,,,,51844.73683643543,30.675528957733167,4.100752047962194,0.719270919227156,0.5763962641179148,0.908571903364783,0.7169796724927253,0.6457094447094707,
cell_10287,,,,5425.697714486998,,,,,,,,,52564.58895096828,30.591079024426943,4.490355982392331,0.6943979139915056,0.5242419334210995,0.8364951027184033,0.8445541130052157,0.587012773870941,
cell_10288,,,,5859.394952364513,,,,,,,,,48393.137878666894,37.30273910182105,4.784700008364919,0.722873370618516,0.5102068608401817,0.8962623285358846,0.5665327072483824,0.7368455828010781,
cell_10289,,,,5224.622806197783,,,,,,,,,47241.82946263285,35.06618605634174,3.967782117892771,0.6034554764690155,0.5987978194495216,0.9341077487982632,0.8264353253984087,0.7479402214165524,
cell_1029,,,,0.0,,,,,,,,,27840.45204361116,34.11543646225065,4.210959054748342,0.7450553373823829,0.4718072001635264,0.2778566139777165,0.6484945606967853,0.5092634847304037,
cell_10290,,,,7149.580586552578,,,,,,,,,45510.00729462292,38.67034681080693,3.376178494389566,0.672326164830238,0.591176317076279,0.7044065592371543,0.5935040731114061,0.7348280028362622,
cell_10291,,,,8109.310361667083,,,,,,,,,42756.116992420466,45.37987935534002,3.421150673287773,0.5584470721571203,0.4761353426140412,0.7656960197794738,0.7736068578866386,0.6594807860640145,
cell_10292,,,,8776.608262133866,,,,,,,,,46341.9784703081,36.35248143186331,3.6910838088769737,0.5687061339729407,0.4219223409651043,0.9109294774834784,0.6560032966395031,0.7604374348726994,
cell_10293,,,,2920.1437670311143,,,,,,,,,44000.63394334042,18.275553530207866,3.592547897357103,0.7705442905790798,0.4760947664176149,0.2260690551755816,0.8035484508583091,0.98,
cell_10294,,,,5239.7412966613265,,,,,,,,,53221.82307711946,35.79020894226092,3.1265473211784633,0.7365241219084872,0.4120115803922634,0.8566437858807198,0.7325553387937652,0.8614094850843723,
cell_10295,,,,0.0,,,,,,,,,33100.92405796652,35.46697218198936,5.092903260986109,0.6670868768555652,0.5110082161997374,0.1114861667642809,0.7955360372536591,0.6526484847403113,
cell_10296,,,,0.0,,,,,,,,,18510.075569108496,29.07030263751585,4.5789488754470815,0.668448047571515,0.3552153292178467,0.3123864515900731,0.6241239593211955,0.5993598880738178,
cell_10297,,,,10498.433963184536,,,,,,,,,63522.1045043364,44.64665326845851,3.60288015653914,0.5348385603614435,0.4435334010835801,0.9510807414372622,0.7960526396854726,0.7232794407127395,
cell_10298,,,,10239.339328729217,,,,,,,,,60105.36086023267,39.26470796568909,3.882687970201684,0.6809499240213709,0.6745171546273051,0.8137479653865257,0.95,0.5722714241385987,
cell_10299,,,,0.0,,,,,,,,,38120.3189585199,20.308651328013056,3.2255972666630797,0.7457889116410624,0.4510856760243822,0.4740580775313281,0.7325764505549187,0.7877630122213455,
cell_1030,,,,4900.959874326335,,,,,,,,,50351.72379817876,31.753852085931328,4.068651430643064,0.7617843710810269,0.454636901152384,0.1066163320764031,0.8640400241996117,0.5899916083960637,
cell_10300,,,,0.0,,,,,,,,,48352.434707872875,30.047911252191792,4.595136601875643,0.7489227514729232,0.4186073024802538,0.1487310581577204,0.8928563233737254,0.6029521259729512,
cell_10301,,,,0.0,,,,,,,,,28158.451177614024,30.985006471323643,3.2436102924520025,0.6192102905569024,0.526930840202667,0.3359909961245165,0.6673963488361774,0.4763654740971298,
cell_10302,,,,9801.220937590031,,,,,,,,,65713.37584438204,42.401779006368216,4.097880132378311,0.7234708008795038,0.6886032392483168,0.7341222449027559,0.8484406445731126,0.924752887317252,
cell_10303,,,,0.0,,,,,,,,,28243.501462746164,38.59818285805784,3.298353907998388,0.6033142169490349,0.2242761783713078,0.4516761536040818,0.4904399911562814,0.7723492755863721,
cell_10304,,,,3382.574852726579,,,,,,,,,48510.17746158252,34.0386275985435,3.807894177824545,0.6804060649373388,0.6047779298027183,0.389956665230645,0.7198099670931299,0.7685358125943584,
cell_10305,,,,0.0,,,,,,,,,26083.13872406057,31.702398986936085,4.86051304889484,0.6902638286509007,0.4201078327867666,0.450024539038014,0.6065111708599171,0.549409230851369,
cell_10306,,,,0.0,,,,,,,,,35102.858668810564,32.88094135789173,3.33199536749101,0.6157004844857991,0.5375524115572944,0.3769619917794817,0.6325847773482232,0.748096905046278,
cell_10307,,,,7300.724470575045,,,,,,,,,55203.16548598872,36.15996596775216,3.873613895030793,0.7378454160704655,0.5140175883098548,0.8519178825024655,0.8388978463772905,0.7615647326401594,
cell_10308,,,,0.0,,,,,,,,,33917.16768205812,22.185610815962853,4.474713661043012,0.6661844844050828,0.4735922701990124,0.3114313148669489,0.5521454534695864,0.491069634048298,
cell_10309,,,,7558.801502538051,,,,,,,,,57497.14210863096,37.2074804311143,4.157113329085883,0.7279960278155886,0.4995643027235317,0.7296813153157424,0.6932385529153909,0.6317417308232685,
cell_1031,,,,13561.02377468826,,,,,,,,,40819.91148285687,34.918423713279864,4.08760187650426,0.6828889239170343,0.446726904591682,0.8716760150716152,0.7233270774999833,0.6972858043520487,
cell_10310,,,,0.0,,,,,,,,,35693.1011464108,31.32645163729453,4.178161988425074,0.673461496149187,0.5420005020362065,0.4131912921094927,0.4920982820606805,0.5973381437172568,
cell_10311,,,,8443.00202741698,,,,,,,,,48843.09690135744,30.981711870440385,4.259450787155525,0.7058164935851075,0.4282361443154827,0.7199234122332537,0.654810042483789,0.7149054062295443,
cell_10312,,,,0.0,,,,,,,,,31032.306775383626,36.13310819749971,3.884264954444019,0.4951899138013402,0.526749530465423,0.2731370079665767,0.8038952538409112,0.7013857732735644,
cell_10313,,,,4188.9414260014055,,,,,,,,,55337.69139931479,34.52705507741216,4.913021013673351,0.676697149058436,0.5392175254178356,0.3830346669009243,0.7316265478561389,0.6957643998792186,
cell_10314,,,,0.0,,,,,,,,,30423.805791351228,22.641192923560652,3.3904530156405706,0.7138154025307096,0.4973668128433424,0.4855905150771523,0.5869744495235456,0.7152338733327177,
cell_10315,,,,4392.006068553543,,,,,,,,,56779.84203333196,36.329161443949374,4.513236951831068,0.7762528319554531,0.4261935300697971,0.4638408881277993,0.6804070830980089,0.8556579745798321,
cell_10316,,,,7838.292659586805,,,,,,,,,61058.982549823515,35.45842815395076,3.984157442893523,0.7105595327224945,0.5865139335086765,0.8691781555803559,0.855228121741015,0.7558010299953801,
cell_10317,,,,10070.236255985934,,,,,,,,,40819.00296357709,33.10754217440826,4.400364586046404,0.6526607824019245,0.5165966710592196,0.8572870536308232,0.8460109306840673,0.5218179890357433,
cell_10318,,,,0.0,,,,,,,,,42930.484711107245,34.89638846373263,4.467968161680798,0.7209930884777946,0.6571535742185268,0.4829939460585422,0.8562678901024259,0.7799441467015372,
cell_10319,,,,9346.95880812588,,,,,,,,,66922.9588891129,36.74472793619971,4.108584712840493,0.6914749953376329,0.6374661832183909,0.932854116706104,0.7265856223962756,0.98,
cell_1032,,,,6027.011959444385,,,,,,,,,55294.56185823696,36.33342096740947,4.1905590110043995,0.6659438402854208,0.4074831535034339,0.9520547687864698,0.8405299901095511,0.7807720861988542,
cell_10320,,,,6943.506529152086,,,,,,,,,54264.0263284135,46.49592660418435,3.5518488564363793,0.6873048102674204,0.4582424822093243,0.8494492768027974,0.8939099683511416,0.6636051151701094,
cell_10321,,,,5620.875842680772,,,,,,,,,56693.58929706376,32.73555978056625,3.7899292622849714,0.7322514493258611,0.4638232414428054,0.9936387972819072,0.867661024136323,0.8888878730323024,
cell_10322,,,,0.0,,,,,,,,,42259.03727058411,20.841712380136727,3.3516147937647434,0.7133018845187341,0.545147284399238,0.2783790790471889,0.7797434747357117,0.617281828144303,
cell_10323,,,,993.1821193102192,,,,,,,,,36547.76121133261,28.097808594169297,3.985274524880963,0.7522870359779105,0.3921939627231801,0.3191324095365315,0.5506242779637394,0.5978850983492217,
cell_10324,,,,5422.775216626826,,,,,,,,,53775.961564765086,40.946112495302366,4.123499881756571,0.6964830911293449,0.4631568156283368,0.782191659831588,0.6636881011279675,0.8322050413626652,
cell_10325,,,,5841.9624570832375,,,,,,,,,43300.60329263823,32.36428507232228,4.37055810475197,0.739304948768589,0.3872876125491891,0.8607631376774835,0.6126739608436996,0.6156447462923165,
cell_10326,,,,7666.362374030038,,,,,,,,,53470.445199713155,30.349498086000605,4.161012720499999,0.7172665183657754,0.527192258277316,0.8406665077010333,0.7184373022142766,0.5851958364995478,
cell_10327,,,,7609.274446930784,,,,,,,,,55986.78396951179,38.14463701351377,3.062587289589815,0.7169179132329965,0.5458727017388995,0.7140945372207197,0.8069530832162891,0.8076188962431524,
cell_10328,,,,12095.63859958053,,,,,,,,,56113.14116048528,29.681563949162417,3.6577816221847823,0.8314989078488992,0.4918369739529509,0.8584451437741675,0.499147884615001,0.5991774280093491,
cell_10329,,,,0.0,,,,,,,,,42457.97306518306,31.033463498067068,3.744295524664406,0.709009067220291,0.6393320121969,0.3275338039798633,0.6333196372573455,0.7940788115305808,
cell_1033,,,,10226.611260076465,,,,,,,,,57030.371577919184,35.4046854010765,3.5299454549929608,0.6557634022370059,0.3772300503442195,0.92000023342402,0.7308125658361959,0.6205657764212595,
cell_10330,,,,0.0,,,,,,,,,29576.384753051298,27.796884743859113,3.5491521858478077,0.6732384414639969,0.4754144755812978,0.1085077447087381,0.6379443232068235,0.6800832029418986,
cell_10331,,,,8721.194918020328,,,,,,,,,48771.75270328553,39.472332441761864,3.594315772415265,0.7420424436239519,0.6709128995715902,0.9598401014540175,0.8949095220257182,0.885269215589529,
cell_10332,,,,6359.216607751699,,,,,,,,,65768.55142193948,30.08085598037699,3.84295407596536,0.7858590896953278,0.576160679737963,0.8669769282400445,0.8052889269556649,0.7013355075542165,
cell_10333,,,,8639.620515888395,,,,,,,,,51447.70138365403,43.49081575721952,4.692417246552674,0.6247092559080619,0.4325084319174264,0.9359368583883032,0.7542488257880096,0.6026207374005309,
cell_10334,,,,4858.668064150486,,,,,,,,,53405.574735713,28.58482757503155,3.4894120880383723,0.8230827504839809,0.4141643000798828,0.4642574427420941,0.8477504683490596,0.6930483340182778,
cell_10335,,,,0.0,,,,,,,,,34530.92970792345,33.317613339524115,3.5902584854179165,0.6113617908680065,0.4258207865435313,0.4512045686411234,0.5861955335993585,0.5697362312327899,
cell_10336,,,,1093.9074035391438,,,,,,,,,33076.91012825185,34.29937730642445,3.869494676895204,0.6894727557279017,0.5076337822710442,0.3740090002015073,0.5837052788291919,0.4636677066363001,
cell_10337,,,,4117.320844322102,,,,,,,,,60775.32743137001,23.71277523817022,4.060979919229355,0.8362306579723008,0.5133875469651066,0.1040908504533121,0.6865802928796377,0.7230566093744116,
cell_10338,,,,10702.757608942458,,,,,,,,,48806.09011655576,41.411287548040384,4.6237930440137145,0.7074206428813333,0.5809141754546193,0.8343972167130824,0.7417304774490538,0.719491837117552,
cell_10339,,,,0.0,,,,,,,,,27109.001334051492,22.37466612427837,4.185655532814501,0.6742214549806826,0.5487680282370666,0.1712989810518231,0.6079083576176002,0.6601564860769816,
cell_1034,,,,8682.451565792695,,,,,,,,,49117.69476390438,32.42673132337135,4.440075419045278,0.7617794756721263,0.3817586136092898,0.8597722634737037,0.715787191314158,0.7932035867388134,
cell_10340,,,,7478.527574203749,,,,,,,,,49344.81805888074,30.149311286200536,3.2836124464351872,0.6572369821020209,0.41671093233043,0.8698318371020756,0.8885284362065794,0.6967854585504706,
cell_10341,,,,9989.68161126422,,,,,,,,,38488.05798792127,46.81999617994217,3.498578005980762,0.6137657401882824,0.3440024541959127,0.7326563208028013,0.6814811635423214,0.5883840222801734,
cell_10342,,,,7156.742884209329,,,,,,,,,47940.98774511773,42.55926684398312,4.1147308168787955,0.6807807217973265,0.5865807790510904,0.8309760182203679,0.8351366166354108,0.869774149857254,
cell_10343,,,,0.0,,,,,,,,,28223.099815033715,39.86832087716878,4.715396199187691,0.5675864044531657,0.4397901546643298,0.1314792366541892,0.5593723388886576,0.5524016475254244,
cell_10344,,,,0.0,,,,,,,,,39322.00041649127,27.64892984696045,5.014650958255729,0.7285963998498062,0.4898344139700143,0.2707342652858828,0.6993214930737719,0.5866345280203702,
cell_10345,,,,4288.532527036438,,,,,,,,,45295.96416770843,30.01214332039004,3.455839940871547,0.6390767866526927,0.5509201512184483,0.4715612334275397,0.7157342567570739,0.6712544153931125,
cell_10346,,,,6978.406690720579,,,,,,,,,58714.62754905194,39.636773733761814,3.98274091515164,0.7368327636329433,0.3822645879180208,0.8065546886809487,0.7686429854787937,0.7667937674558095,
cell_10347,,,,0.0,,,,,,,,,44789.387951485245,29.43902216703053,3.5371836018625475,0.6856488065025594,0.523282434913309,0.393179408122719,0.7743356418207707,0.6350825999394898,
cell_10348,,,,14018.405126693247,,,,,,,,,57968.227354013194,33.26931989652048,3.471004388667555,0.7104818567909871,0.5499200284227651,0.8573089522417653,0.761467609688987,0.8014903604234141,
cell_10349,,,,4532.796181017469,,,,,,,,,49357.068611540606,25.019576510599755,3.514773447747173,0.7918181261329382,0.5436178943458077,0.4416639149935057,0.7396778963695547,0.7624007572320589,
cell_1035,,,,3918.388047878303,,,,,,,,,59732.26551060429,25.06018531699189,4.079460263839364,0.7823723173761452,0.610992759182974,0.4343502084469208,0.9185421820520004,0.7448663046881886,
cell_10350,,,,5962.411043502685,,,,,,,,,53487.80147693915,38.06931116414475,3.7979914028433415,0.7208539943870974,0.4184731136785954,0.8186578225888043,0.8523638125627383,0.6304790553333558,
cell_10351,,,,6228.820328170483,,,,,,,,,41825.10541899158,31.665700791688476,3.640609402823849,0.7192578008729514,0.4753662732216248,0.7440424328039844,0.6182542645716351,0.6094119033475973,
cell_10352,,,,7530.054992962919,,,,,,,,,51563.54439235132,31.52568253816574,5.223787584543221,0.7673115863661775,0.4578905385333304,0.851966200676804,0.81565944346519,0.884497989135432,
cell_10353,,,,0.0,,,,,,,,,28976.93072353217,31.467860055772963,3.980392801121843,0.691446991089718,0.5202793117001445,0.2333947408919601,0.7010597885095415,0.622696637472329,
cell_10354,,,,5142.713346783122,,,,,,,,,57360.28466804509,36.52420324257192,4.420286208749296,0.771244618467927,0.5207645919122653,0.8033370358299872,0.8605430986435187,0.4786450384595262,
cell_10355,,,,9932.249243952872,,,,,,,,,70509.26672471131,41.68603135290843,3.4651434954354876,0.6101305778815422,0.5220321388477593,0.8542696622301599,0.8074275525854143,0.7240916806667776,
cell_10356,,,,0.0,,,,,,,,,38498.751451816664,27.37544294958579,5.231632750415947,0.7104452062435178,0.3549110446449641,0.4134786656935751,0.763783505492505,0.6721891469629836,
cell_10357,,,,500.3774026418264,,,,,,,,,22813.33986656373,26.593720250122324,4.441399092043778,0.6814164151468237,0.4785382465063392,0.2199944571911781,0.5710783009435934,0.567381813044687,
cell_10358,,,,7194.02743670476,,,,,,,,,49971.38864959939,39.11776698017736,4.418751978268017,0.6583212868050302,0.5980052284283278,0.940335964647759,0.8293780293067539,0.7243688276468052,
cell_10359,,,,4737.037894531209,,,,,,,,,52437.06910848041,25.439875627230865,3.680090554112226,0.7772320030574407,0.7020887779020538,0.1740806859206758,0.8701350679772455,0.832517187082097,
cell_1036,,,,2023.3995260925903,,,,,,,,,33501.53870030768,34.63941945716705,4.033456444052147,0.6927457325416916,0.4863080577097757,0.2558477589282299,0.9252011494620568,0.5867344797916975,
cell_10360,,,,0.0,,,,,,,,,35611.50197682185,26.209361372216573,4.63210528278297,0.7250121676340359,0.4102397867227812,0.1878034360872862,0.6811615526689122,0.5327627346633428,
cell_10361,,,,0.0,,,,,,,,,29884.30812073873,26.407728048102925,4.368601431701571,0.7429654641907466,0.3182423672807244,0.2476888604451869,0.717619406844878,0.5791803382680417,
cell_10362,,,,0.0,,,,,,,,,36717.04219845855,28.451489468522237,3.943340805077812,0.6445176329336391,0.4342735557393005,0.3842068284520107,0.7876376618098186,0.605482004403918,
cell_10363,,,,0.0,,,,,,,,,26302.49414156429,38.36218271647951,3.6970293403695416,0.7408602404930098,0.3354348259823059,0.2217988600313706,0.6742315776733019,0.5750040375287393,
cell_10364,,,,5034.776106134743,,,,,,,,,45885.63894120453,30.116055875214215,3.922371855103167,0.6929880673547328,0.4206315038130812,0.8970816127022074,0.8873358487777739,0.6252142526329528,
cell_10365,,,,11130.067503267075,,,,,,,,,57020.58349122598,43.477537910587294,3.7682224257765062,0.6727930542136223,0.5755245440277461,0.773054508379499,0.7606775022376162,0.7179095618259245,
